,날짜,리뷰,평점
2683,2019.07.02 14:42,남우 주연상을 이광수가 받아야 하는 이유가 이 영화에 있다. 광수에 의한 광수를 위한 광수의 영화.,10
2684,2019.07.01 04:19,아 이광수 배우였지...ㅋㅋㅋ,10
2685,2019.07.01 02:25,출연진들 전부 연기가 후덜덜....,10
2686,2019.06.30 20:07,꿀잼 이다 완전 재미있다,10
2687,2019.06.30 00:10,너무감동..이광수연기진짜잘한다 다시보게됐고 시간가는줄몰랐다 관객수가아쉽지만 많은분들이봤음좋겠네요,10
2688,2019.06.29 21:16,갠적으로 너무 괜찮은 영화였다,10
2689,2019.06.29 17:57,생각보다재밋엇어용!,10
2690,2019.06.29 15:57,연기력 연출 최근에 본 영화 중 제일 좋았다,10
2691,2019.06.29 14:04,정말 슬프고 감동적이었던 영화,8
2692,2019.06.29 01:20,울다가 웃다가 두시간동안 행복했습니다,10
2693,2019.06.28 20:08,하나도 안지루하고 재밋네..,10
2694,2019.06.28 10:33,슬프다 흑흑 ㅠㅠㅠ  휴....,10
2695,2019.06.27 15:46,너무 재미있게 봤어요! 꼭보세요!,10
2696,2019.06.27 01:45,영화에 배우들이 얼마나 큰 역할을 하는지 알게하는 영화 뻔한전개와내용이지만 배우들이 살렸다.,8
2697,2019.06.26 23:53,감동적으로 잘 봤어요~!,10
2698,2019.06.25 10:36,소소한 재미 가족영화..,7
2699,2019.06.24 12:19,이제서야 봤는데요 2시간 내내 울기만했네요ㅠㅠ 재밌는장면도 몇몇있지만 슬픈장면이 훨씬많아서 울기만한거같아요ㅠㅠ 너무 잘만드셨어요..ㅠ,10
2700,2019.06.22 20:04,감동적이양으오오윻후,8
2701,2019.06.22 16:14,울고 웃을 수 있었던 영화였다.,8
2702,2019.06.22 16:04,신하균의  믿고보는 연기 굿,9
2703,2019.06.22 13:49,"이런 류의 영화 참 좋아라 한다^^ 신하균의 연기~굿굿, 이광수의 재발견 ㅎ 보는내내 꿀잼~^^",10
2704,2019.06.22 12:36,온 가족이 웃고 웃으며 같이 봤네요.. 너무 따뜻한 영화 감사해요,10
2705,2019.06.22 11:46,잔잔히 보기에 좋았던 영화. 끝나고 바로 밑 식당가로 라면 먹으러 간건 비밀,6
2706,2019.06.22 09:30,감동 쪼금에 웃음 쪼금 폭력성 없어요.,6
2707,2019.06.21 22:35,재미와감동이함께합니다~.,8
2708,2019.06.21 20:01,너무 재미있음ㅎㅎ 추천!!,10
2709,2019.06.21 16:32,괜찬은 영화였다.(요즘영화는 죄다 무서운거나 끔직한게 많았는데 이선 정말 재밌고 좋느왔다. 그리고 앞으로도 이런 영화가 또 나왔으면 좋겠다.),10
2710,2019.06.21 15:36,극장에서 못봐서 vod로 봤는데 잔잔한 힐링영화ㅎ 보는내내 불쾌함없이 가족들과 재밌게 봤음 ㅎㅎ 이광수는 여지껏 연기 과소평가된듯 ㄷㄷ 연기잘하더라,9
2711,2019.06.20 17:12,그저그런 스토리였다.하디만 그 뻔한 스토리가 싫지 않았다.,6
2712,2019.06.16 22:26,ㅎㅎ구웃요 너므 재믹엇어요 ㅎㅎㅎ,10
2713,2019.06.16 21:54,12342341234341235,9
2714,2019.06.16 16:19,재미있었습니다^^*,6
2715,2019.06.16 13:36,이광수가 확실히 예능때문에 배우이미지가 많이 묻히네.. 이렇게 연기 잘 할줄 몰랐고 캐릭터에 잘 맞는 바보연기였지만 이광수같지 않았음. 신하균은 뭐 말할것도 없고. 신파가 너무 심한것만 빼면 장애인에 대해 많이 생각해볼수 있는 좋은 가족영화라고 생각 ,7
2716,2019.06.16 11:50,"울다 웃다., 슬프면서도 웃긴 가슴 따뜻한 영화",10
2717,2019.06.16 11:27,이광수가 연기자라는 걸 새삼 느끼게 해준 영화 그리고 따뜻한 스토리 실화여서 더 좋았습니다.,10
2718,2019.06.16 09:40,재밋어요~~이광수씨팬됨,10
2719,2019.06.16 02:45,따뜻한 영화지만  연출적으로나 편집적으로 서툰 점도 많은 영화,6
2720,2019.06.15 22:37,억지신파 없이 정말 영화 자체만으로 웃기고 울리는 영화,10
2721,2019.06.15 20:06,"원래 이런 글 잘 안쓰지만 뒤늦게보고 써봅니다.웃기기만 할 줄 알았던 영화라 집에서 무심코 봤지만2시간후에 혼자보기를 잘했다고 느꼈습니다.눈물이 안 날수가 없는 영화, 올해 본 영화중 최고인 것 같습니다. 심장을 후벼파는 영화입니다. ",10
2722,2019.06.15 09:14,장애에 대한 새로운 시선. '극복'이 아니라 '함께'다,8
2723,2019.06.15 05:15,이광수 몸이 너무 좋아서 감독이 계속 가리려고 노력하는게 티남ㅋㅋ,8
2724,2019.06.15 03:07,펑펑 울었네요.. 감동대박,10
2725,2019.06.15 02:02,"재밌고, 감동적이었던 영화예요!",10
2726,2019.06.15 00:38,이 세상은일반인과 장애인이아닌장애인과 비장애인이 더불어 사는세상이다,10
2727,2019.06.15 00:30,보는 내내 울다 웃었다했네요 너무나 감동적인 영화입니다 하균신 이광수 연기 짱입니다,10
2728,2019.06.14 20:42,비장애인임에 감사하자,8
2729,2019.06.14 10:00,정말 좋은 영화..소리없이 눈물이 흐르는 영화^^,10
2730,2019.06.13 23:45,와 진짜이광수연기잘한다.진심놀랬고 이러게재미난지몰랐는데 진짜재밌다,10
2731,2019.06.13 16:08,현실과는 좀 맞지 않지만 그냥 영화로 볼땐 볼만합니다. 쏘쏘,7
2732,2019.06.13 15:51,"배우들의 연기도 좋았지만,무엇보다 피성년후견인에 대한 우리사회를 다시한번 엿볼수있는 시간이였다.장애를 가졌다면서 우리는 그들을 위한다고 위하지만,사실은 위한게 아닌 단지 위선이였던것은 아니였을까?",10
2733,2019.06.13 14:58,좀 더 흥행됏어야 하는 영화인데 아쉽네요,10
2734,2019.06.13 13:49,눈물샘을 자극하기에 충분한 소재였고거기다가 신하균 이광수의 연기력은최고였습니다.,10
2735,2019.06.13 07:14,다른 영화처럼 억지 감동이 아니고 진짜 스무스하게 슬프고 웃기고 너무 재밌게 봤어요!,10
2736,2019.06.13 05:30,기대이상으로 좋은영화인것같아요,10
2737,2019.06.13 02:36,감동실화....관객들한테 점수받기 쉬운 영화일뿐 영화 자체는  그저그랬음,7
2738,2019.06.13 02:21,기대 안하고 봤는데 진짜 마지막까지 웃으면서 봤네요 정말 적극 추천드립니다!!꼭 보세요!!!,10
2739,2019.06.12 21:14,광수씨의 새로운발견 영화너무 따뜻한 굿,10
2740,2019.06.12 16:46,김향기가 장애인연기였다면 이광수는 진짜 장애인이였다.,10
2741,2019.06.12 07:19,지난 OO간 본 한국영화 중에 가장 재밌고 감동있게 몰입해서 봤습니다.배우 하나하나 조연들까지 다 실제 인물 같이 연기를 너무 잘하시고 군더더기 없고 빠른 진행에 몰입도가 높았어요.이야기의 구조도 넘나 굿굿.제 인생 최고의 한국영화라고 하겠습니다. ,10
2742,2019.06.11 21:58,정말  최고의  감동영화예요,10
2743,2019.06.11 13:24,재밌고감동있어요~~!추천추천합니다,10
2744,2019.06.11 00:26,뻔한 클리셰지만 광수님의 연기에 몰입이 잘되었습니다 :)나름 재미도있고 감동도있고 훈훈했어요,8
2745,2019.06.10 22:24,웃긴데 감동적이고 재밌다,10
2746,2019.06.10 20:19,오늘 영화 봤는데  너무 재미있어요  이광수님  연기  너무 잘하시고 울다가  웃다가 지루하지않고   너무 재미있게 봤어요 ♡,10
2747,2019.06.10 15:15,진짜 존잼 이요 잘봣습니당,10
2748,2019.06.10 14:40,초중반에는 그다지 평범한 감동도 특별함 자극도 없었지만 후반에 이광수와 신하균의 연기가 빛났네요 이솜은 그다지 연기 잘한다라는 느낌 못 받았어 전체적 완성도는 살짝 아쉽지만 볼만했어 결말의 감동도 볼만해,8
2749,2019.06.10 13:41,생각외로 감동과 재미가 잘섞여있어 놀랐고장애에 대한 내용을 현실성있게 잘 담은 영화다,10
2750,2019.06.10 03:15,이광수 연기 왜케 잘해?하면서 봤네요재밌게 잘봤어요~,10
2751,2019.06.10 02:52,연기도 너무 좋았고 웃고울고 100점짜리 영화예요,10
2752,2019.06.10 00:25,연기력 최고!!!!재밌게 봤습니다~!,10
2753,2019.06.09 23:53,이광수연기진짜진짜잘해요추천!!,10
2754,2019.06.09 22:53,감동과 배우들의 명연기 특히 이광수 연기는 몰입감을 더해주었다. 더 둘의 명콤비가 보여졌으면... 너무 안정빵으로 간다.,4
2755,2019.06.09 22:04,영화 암만 재밌어도 평점 잘 안남기는데 너무 재밌어서 남겨요. 광수님울때 펑펑울었어요ㅠㅠ 재밌고 감동 ㅠㅠ,10
2756,2019.06.09 19:57,신파가 아니라서 좋네요. 현실적인 면이 많고 웃기기도 해서 참 좋았습니다.,10
2757,2019.06.09 19:34,마지막 이광수 라면 뿜을 때 배우들 ㄹㅇ현웃터진듯ㅋㅋㅋㅋ큐큭쿠큐큭쿸,10
2758,2019.06.09 19:15,이광수 연기짱...점점 다양해지고 발전하는 이광수 연기 응원합니다!!,8
2759,2019.06.09 19:11,이광수 연기 굿굿굿 감동적이다,10
2760,2019.06.09 17:16,"예상되는 내용에 예상되는 전개와 결말이지만, 인간미 넘치고 따뜻하다",6
2761,2019.06.09 16:46,ㅠㅠㅠㅜ게속 질질 짰네요 재밌습니다,10
2762,2019.06.09 16:04,너무 감동적입니다 ㅠㅠㅠ,10
2763,2019.06.09 15:51,감동적이고 따뜻한 영화예요.,10
2764,2019.06.09 15:17,광수의재발견 처음부터몰입해서 봤네요..딸아이랑 둘이 오열하고 집에왔습니다.,10
2765,2019.06.09 14:48,재밋넛어요!!! 광수체고,10
2766,2019.06.09 12:35,가슴이 따뜻해진 영화입니다,8
2767,2019.06.09 05:29,마지막 어린시절 그 휠체어 반전에 진짜 펑펑 울었네ㅠㅠ,10
2768,2019.06.09 02:36,not bad... 뻔한 스토리지만 배우들의 연기가 살렸음...,6
2769,2019.06.09 00:23,"처음엔 연기잘한다로 감탄, 끝엔 연기라는 생각이 안들정도로의 극강 몰입감과 이광수X신하균의 연기력에 감탄.",10
2770,2019.06.08 20:25,이광수의 재발견일 필요없는 광수의 특기캐릭터 아닐른지;워낙 런닝맨에서 바보캐릭을 잘해서 이미 붙어버린;,10
2771,2019.06.08 18:35,매우매우 재미집니다~~~,10
2772,2019.06.08 16:36,기대한 것에 50%는 채워 준 것 같다. 하지만 평점 9점만큼의 감동과 재미를 주기는 못한 것 같다.,8
2773,2019.06.08 15:11,예상 가능한 스토리가 아쉽지만 배우들의 연기가 이를 상쇄시켜 준다.,7
2774,2019.06.08 14:29,이광수의 재발견..우리부터도 장애인.. 따뜻하게 대해주세요,5
2775,2019.06.08 13:06,솔직히 스토리는 너무 진부하고 색다로운 각본의 영화는아니다 또한 답답한부분도 많았지만 배우들의 연기력 만큼은 좋았다,6
2776,2019.06.08 11:55,신하균은 이런연기 달인이다,10
2777,2019.06.08 11:44,재미도 있고 감동도 있고 하지만 실화라서 가슴 먹먹한 영화,8
2778,2019.06.08 11:18,500만 갑시다!!!!,10
2779,2019.06.08 09:39,짜임새있고 자잔한감동있고사회의 부족한점도 잘꼬집어냈고사람사는 따뜻한세상도 잘그려낸 따뜻한 영화다♥♥,10
2780,2019.06.08 08:44,신하균이야 연기로는 경지에 오른 사람이고 이광수가 연기를 잘하네,10
2781,2019.06.07 22:59,재밌게봤습니다꿀잼ㅎ,8
2782,2019.06.07 21:43,최근 본 영화 중에 최고네요~ 감동에 재미까지..적어도 5백만은 가야 되는 영화네요~,10
2783,2019.06.07 21:33,"이런 영화가 천만관객을 못넘었다니.. 보는내내 넘 잼있고, 감동이고.. 실화라니 실제 주인공분들께 응원의 박수를 보냅니다. 어디에 내놔도 손색이 없는 훌륭한 작품이네요~^^ 영화보고 너무 흐뭇합니다.",10
2784,2019.06.07 19:17,태어나서 강박장애를 앓은지 14년이나 됬는데 정신장애인신청도안되고 군대도 가야되고 사회생활은 못하고있는데 사회적으로 혜택도 못받는데 정말괴롭네요 정말 장애인의 삶이란.. 영화는 그렇게 재미있지는 않고 그냥저냥 조금 감동적이고 볼만은한것같아요.. ,5
2785,2019.06.07 18:54,가슴 따듯해지는 영화 재밌게 잘 봤습니다,10
2786,2019.06.07 16:16,가슴 따뜻한 영화 힐링영화,10
2787,2019.06.07 14:39,신하균은 연기의신~~~  광수는 재발견~~  광수연기에 눈물 펑펑~~~  형찾으러 나갔다 노숙까지ㅜ,9
2788,2019.06.07 08:54,너무 감동적인 영화였습니다.,10
2789,2019.06.07 08:07,실존 인물들 이라니   놀라운 스토리,10
2790,2019.06.07 05:37,뻔하지만 세련된 느낌을 받은 영화,8
2791,2019.06.07 02:38,감동으로 눈물과.즐거운 웃음 구숛,10
2792,2019.06.07 02:35,사람은 혼자 살수없고 함께 살아가는 것이 인생이라고 가르쳐준 영화,10
2793,2019.06.07 02:27,영화 처음부터 끝까지 울고 웃고..이광수 연기에 감탄하고 갑니다,10
2794,2019.06.07 01:56,최고의 감동스토리네여...^^,10
2795,2019.06.07 01:43,이광수가반전...두배우들 모두 연기잘한다,10
2796,2019.06.07 00:48,난 이 영화가 걸캅스보다 관객수가 낮은게 믿을 수가 없다.. 일반인과 장애인이아닌 비장애인과 장애인으로 구분해야한다는것을 알게되었다 장애인들도 이 나라에서 살아가는 일반시민이다 완벽한영화는 아닐지라도 충분히 한번 보시는걸 추천합니다 ,8
2797,2019.06.06 09:36,이광수 연기하는데 딴 사람인 줄... 연기 완전 잘해서 이광수 인 줄도 모르고 봄,10
2798,2019.06.06 01:35,좋은 연기 감사사합니다. 여러 생각이 많이 듭니다.,10
2799,2019.06.05 23:35,재미있었습니다~~~,10
2800,2019.06.05 22:43,정말  재밋고  감동적인  예측 불가능  영화,10
2801,2019.06.05 21:23,이광수씨 진짜 연기 잘하네여...,10
2802,2019.06.05 14:55,재밌다. 출연자 연기도 좋고 이솜도 이쁘고,10
2803,2019.06.05 14:53,끝까지 정말 잘봤어요 올해 상반기 영화중 최고입니다,10
2804,2019.06.05 11:06,정말이지 이건 꼭 봐야해요!! 오늘 알았어요 실화를 모티브했다고 내용이나 짜임세나 연기력이 정말 !!! 다 갖춘 영화  정말 이거 안보면 후회합니다. 동구가 질투하는 부분도 그렇고 라면먹는 장면도 ㅠㅠ 나 너무 울어서 이영화 꼭 잘됐음 좋겠어요 제발 ,10
2805,2019.06.05 08:30,광수생각 광수연기잘하네,6
2806,2019.06.04 23:54,ㄹㅇ 힐링영화이다 내인생작,10
2807,2019.06.04 20:57,adfdsffdsa,9
2808,2019.06.04 16:37,신하균은 말할 것도 없고 광수는 연기하는 거 계속 보고싶더라,10
2809,2019.06.04 10:44,지루하지 않게 재밌게 잘 봣음,10
2810,2019.06.04 10:09,간만에 편하게 본 영화~잘봤습니다.,8
2811,2019.06.04 08:26,재미ㆍ감동 연기력짱넘넘 재밌었습니다,10
2812,2019.06.03 23:19,나쁘진 않은데 9점대는 진짜 오바다..,6
2813,2019.06.03 21:49,마음이 참 따듯해지는 영화.!,10
2814,2019.06.03 20:33,서로를 의지하고 챙기면서 살아가는 모습이 아름답다.,8
2815,2019.06.03 19:48,오랜만에 유쾌하면서도 여운이 남는 영화를 본것 같다. 최고 최고!!,10
2816,2019.06.03 19:04,기대 없이 봤는데 주연들 연기도 좋고 스토리도 좋았어요.,10
2817,2019.06.03 18:05,서로을 끌어 않으려는 작은 소망이 최고의 희망인 사람들의 이야기내요 밀어내기에 급급한 현대인들에게 조금이나마 따뜻하고 의미있는 작품이 되었다고 봅니다. 감사합니다.,8
2818,2019.06.03 17:58,가슴찡하네요ㅎ남도가족이될수있다는거ㅎㅎ이광수연기짱ㅎㅎ추천이요,8
2819,2019.06.03 15:46,서로 부족한면을 도와줄 수 있는  특별한 형제! 이광수씨 연기 잘하네요 ㅎㅎ,7
2820,2019.06.03 15:21,착한영화. but 너무나 예측가능한 스토리.,7
2821,2019.06.03 03:52,오랜만에 정말 좋은영화 한편봤습니다. 신하균님은 믿고 봤고 이광수님의 재발견입니다!  오랫동안 기억에 남을영화에요 보실까말까  후기들 보고 계시다면 꼭 보세요!,10
2822,2019.06.03 03:01,정말 감동적으로 연기를 잘했다.,10
2823,2019.06.03 02:10,잔잔하게 재미있네요 광수 다시봤어요!!,10
2824,2019.06.03 01:32,배우들의 연기는 두말할것도 없었음 ㅠㅠ 특히 이광수.. 다시 봤음 너무 잼있는 힐링 영화 !!!,8
2825,2019.06.03 01:27,아무이유없이 울면서 웃으면서 봤네. 광수 잘하던데.이런게 영화지,10
2826,2019.06.03 00:09,이광수 연기 쩔...ㅋㅋㅋ??감동도 재미도 있어요,10
2827,2019.06.02 23:35,동생한테 잘해야지...ㅠ,10
2828,2019.06.02 23:17,보는 내내 힐링됐던 잊지 못할영화,10
2829,2019.06.02 23:04,실화에 기반한다는데 높은 점수를~,7
2830,2019.06.02 22:29,재밋어용ㅎㅎㅎㅎ굿이에용,10
2831,2019.06.02 22:07,감동적입니다. 오랜만에 긍정적 밝은 드라마♥,10
2832,2019.06.02 18:42,저스트했습니다...,7
2833,2019.06.02 18:40,여러모로 의미있는 영화에 재미까지. Good.,10
2834,2019.06.02 18:27,배우들의 연기도 좋고 스토리가 무난하고 괜찮아요 잘만든 영화,7
2835,2019.06.02 18:08,이광수의 뛰어난 연기덕에 푹 빠져서 봤어요 시나리오 연기 연출 빠지는 부분이 없네요 초5인 아이와도 잘 봤어요,10
2836,2019.06.02 18:02,감동과 재미가 어울어진 영화,6
2837,2019.06.02 17:45,노뮤너뮤 잼잇게봣습네다윻ㅎ,8
2838,2019.06.02 16:09,7~8점 대면 될듯한데 의미는 있는 영화,7
2839,2019.06.02 13:30,"이광수의 신발견? 배우로서 진짜 전혀 손색 없는 연기였던 듯.. 웃음 포인트도 너무 좋았고 , 시나리오도 너무 좋았던 듯..! 이광수의 대표작이라 해도 무방하지 않나 생각이 든다 ㅎㅎ",10
2840,2019.06.02 13:16,간만에 감동을 주는 영화네요저절로 눈물이 흐릅니다,10
2841,2019.06.02 12:35,감동받았습니다~~~,10
2842,2019.06.02 11:56,재미있고 감동까지 있음이광수 연기잘함ㅁㅁ,10
2843,2019.06.02 11:43,슬퍼서 울었음 ㅠㅠ 스토리도 괜찮고 볼만함.,10
2844,2019.06.02 04:19,난 스릴러 좋아하는데 이런 잔잔하고 끈적한 우정 책임감 기타등등 이런 영화도 좋아하나보네 신하균 배우님은 원래 좋아했고 이광수씨 연기도 잘 봤습니다 좋은 영화 감사합니다,10
2845,2019.06.01 23:30,생각외로 이광수 연기가 괜찮았다. 킬링타임으로 추천,6
2846,2019.06.01 12:40,버릴 게 하나도 없는 영화.,10
2847,2019.06.01 11:45,이광수가 다시 보인다..,10
2848,2019.06.01 11:11,이광수씨 라면씬 넘 웃겼어요ㅋㅋ연기도 넘 잘하공 재밌게 봤습니다,8
2849,2019.06.01 10:43,영화보는 내내 눈물과 웃음이 났던 그런 영화,10
2850,2019.06.01 06:06,중국에선 아시아프린스로 잘나간다는데 우리나라에선 바보연기ㅋㅋ 주연배우들 연기 좋았고 내용도 괜찮네요 전 오히려 이솜 재발견이었다고 할정도로 하균 광수를 잘 보조한거 같아요,9
2851,2019.06.01 02:08,펑펑울었어요ㅠㅠ 많은 생각을 하게한영화입니다... 다들 연기도 너무잘함 ㅠㅠㅠ 특히 광수씨 연기력에 감탄하고 갑니다! 이솜씨 너무예쁨....,10
2852,2019.06.01 01:50,광수가 전혀 생각나지 않았던...그냥 동구를 만났어요... 이만 라면끓이러..,10
2853,2019.06.01 01:32,진짜 감동 광수 연기 잘하네,10
2854,2019.05.31 23:48,재밌고감동적이다..,10
2855,2019.05.31 23:07,"엄청 울고 엄청 웃고 , 연기력짱입니다!형아 , 뜨거워 후루루루룩",10
2856,2019.05.31 22:49,ㅠㅠ이걸왜 이제봤을까 즙오지게짬ㅠㅠ,10
2857,2019.05.31 21:39,적적했는데 오랜만에 울다 갑니다,10
2858,2019.05.31 21:07,"장애인을 다룬 영화들은 보통 무겁게 그려지는 경향들이 있는데, 영화 &#39;나의 특별한 형제&#39;는 영화에서 말하고자 하는 의미를 전달하면서 무겁지 않게 현실을 보여주고 잘 풀어나간 영화입니다. 장애인에 대한 우리의 인식이 좀 더 따뜻해질 수 있기를 바랍니다. ",8
2859,2019.05.31 19:40,광수 연기자였지..수영하고 싶은 영화,9
2860,2019.05.31 18:20,이광수 다시 봤음 ㅋ 감동과 재미 두마리 토끼잡았네요,10
2861,2019.05.31 18:07,주인공들의 연기도 볼만했고 영화의 내용도 괜찮은 영화였다.,6
2862,2019.05.31 17:57,배우 한명한명 연기 잘하고 잘 봤어요! 감동적이기도하네요!! 특히 광수 연기 good,10
2863,2019.05.31 16:37,"엄마랑 같이 보면 좋을거 같은 영화에요 코미디에 감성을 더한 영화였어요, 교훈을 얻어가는 영화였어여",10
2864,2019.05.31 12:56,이광수 연기 너무 잘하구ㅠㅠㅠ 너무 슬프고  생각이 많아지게 되는 영화였다ㅠㅠㅠ,10
2865,2019.05.31 10:45,Goooo0000d,10
2866,2019.05.31 02:57,유쾌하고 감동적이게 잘 풀어냈다,8
2867,2019.05.31 02:06,보는 내내 훈훈하네요.,8
2868,2019.05.31 01:25,쇼미나와서 가오 잡던 앤덥 킬링포인트 왜 저러고 있냐. 아이돌 그렇게 욕하더니 자기는 랩도안하고 개 웃기네,10
2869,2019.05.30 22:48,너무 최고... 진짜 대박나야 할 영화,10
2870,2019.05.30 22:37,계속 웃다 울다 정말 환상의 조합!  짱입니다요^^,10
2871,2019.05.30 22:24,몸으로 영화 찍는분이  있다면  주인공은  입으로  영화를  찍었네요,10
2872,2019.05.30 22:24,ㅎㅎ 눈물 찔끔거려가며 잼있게 봤음,10
2873,2019.05.30 15:59,신하균은 뭐 두말하면 잔소리고 이광수는 연기 너무 잘해서 깜짝 놀랐네요~~지루할틈 없음 너무 재밌게 봤음!!!,10
2874,2019.05.30 15:30,스토리 자체로써는 좋지만 이런 비슷한 스토리가 많기 때문에 조금 지루했습니다.,7
2875,2019.05.30 14:57,대 존잼!!! 진짜 또 보고싶은 영화입니다 ㅠ,10
2876,2019.05.30 14:29,좀뻔한스토리지만 울다웃다 재밌습니다 킬링타임용으로 최고,8
2877,2019.05.30 13:47,이런영화보면 복지가 얼마나 중요한지 절실하네...  같은하늘아래 다같이 행복할순 없는거지?,8
2878,2019.05.30 12:44,"형제여서 같이 사나, 같이 사니 형제지",7
2879,2019.05.30 12:14,영화 좋습니다. 감동입니다.,10
2880,2019.05.30 11:27,장애인을 바라보는 시각이 바뀔수있는 따뜻한영화,10
2881,2019.05.30 10:58,이 좋은 영화를 왜 영화관에서 상영하는지도 몰랐을까..,10
2882,2019.05.30 10:17,기대안하고 봤다가 계속 웃으면서 봤네 역시 연기구멍이 없어서 그런가 ㅎㅎㅎ 젤 웃겼던건 택시기사 아저씨 애드립 ㅋ,10
2883,2019.05.30 04:12,이광수 신하균 안어울릴줄알앗는데 나무 최고엿어요,10
2884,2019.05.30 03:54,이광수... 잘한다...배우구나..,10
2885,2019.05.29 23:40,울컥*6 눈물ㅠㅠ가슴 따듯해지는 영화 의도하는바를 정확하게 알 것 같아요,10
2886,2019.05.29 18:21,잘봤습니다 여주분 너무 이쁘네요,6
2887,2019.05.29 10:32,나쁘진 않은나 그렇다고 썩 좋진 않은 애매..,7
2888,2019.05.28 14:30,울고웃고 즐거웠다. 라면먹어야겠다,10
2889,2019.05.28 10:49,후....후...뜨겁다,6
2890,2019.05.28 07:22,너무 무겁지도 가볍지도 않은 적당한 웃음과 감동..이광수의 신하균의 연기는 어색한듯 하지만 아픔과 따뜻함을 잘 전달해준다..^&^,7
2891,2019.05.28 05:36,기대안했는데 펑펑울고봤음광수연기에 놀랐구요,10
2892,2019.05.27 19:44,"이광수가 캐릭터를 원체 잘살려서 아역 동구와 다른 인물인 줄 알정도로 연기를 잘했다.  스토리는 감동적이지도 훈훈하지도 재밋지도 않은 그냥 담백한 영화지만, 마지막 억지 신파극을 끼워넣은 건 별로.",6
2893,2019.05.27 10:36,재밌어요 연기가 좋습니다,8
2894,2019.05.27 06:45,슬픈영화를 봐도 감동있는 영화를 봐도 눈물이 잘 안나는 시기에 간만에 내 감정선을 건드린 영화.,10
2895,2019.05.27 04:21,기대안하고봤는데 재밌게봤어요 이광수배우 연기잘하네요 기대이상이였어요,8
2896,2019.05.27 04:21,아니 솔직히 신파는 맞지만  연기를 잘해서 나도 울었다 ㅜㅜ 진심 어벤져스 이딴 cg가  신화를 쓴느것 자체가  남따라주의...ㅉㅉㅉ,9
2897,2019.05.27 03:59,"뻔하지만 그래도 따뜻한 영화,,",6
2898,2019.05.27 02:59,식상하고 뻔한 결말인데 그래도 볼 만하다.출연배우들 연기와 뻔하지만 재미있는 연출로 극복하는 영화인듯..,8
2899,2019.05.27 02:40,사람은 어떻게 공존해야 하는지 말한다. 대단한 연기들이었다.,10
2900,2019.05.27 01:32,광수씨 대박 ..그리고 아역분들도 대박,10
2901,2019.05.27 00:40,단 한순간도 눈을 뗄수 없는 영화였다.,10
2902,2019.05.27 00:37,특별한 것없이 이어지는 잔잔한 스토리... 기대하지 않는다면,7
2903,2019.05.27 00:13,기대안했는데 잔잔하니 간만에 힐링됐음,10
2904,2019.05.26 23:59,눈물쏙.넘감동적이었서용,10
2905,2019.05.26 22:53,너무 재밌고 슬프고 재밌고 하네요 아이들 형제들있는집 보면 좋겠어요,10
2906,2019.05.26 22:32,연기 들 참 잘한다 근데 이광수가 약간이쪽이미지로 굳혀져 가는건 아닌지 ..,10
2907,2019.05.26 22:17,웃다가 울고 울다가 웃는 영화입니다사람을 사랑하세요 장애인이라고 무시하지 마세요 그리고 이건 실화입니다,10
2908,2019.05.26 22:16,처음으로 이런거 적어봅니다,10
2909,2019.05.26 21:58,넘넘 재밌게 잘 봤습니다! 강추!!!!,10
2910,2019.05.26 21:49,너무 재밌는데 별로 안보셨네유ㅠ,10
2911,2019.05.26 21:42,긴 말 필요 없는 최고인 영화,10
2912,2019.05.26 21:03,울다 웃다 재미나게 보았습니다~,10
2913,2019.05.26 20:32,엄마도 울고 딸도 울고 아빤 웃는 영화,10
2914,2019.05.26 19:54,정말 굿 굿굿  이광수 연기 최고였슴 감동,10
2915,2019.05.26 19:53,울다웃다 진잔한감동 좋았다 신하균 연기력은 이미짱인걸알았지맘 광수의 재발견임,10
2916,2019.05.26 18:41,이래저래 재미있게 봤습니다~,10
2917,2019.05.26 18:26,아이캔스피크 이후로 처음 울었다. 신선하고 재밌고 슬프다 ...,8
2918,2019.05.26 18:11,서로를 사랑하는 모습이 너무 감동적 입니다가슴 따뜻한 영화로 제 맘이 훈훈 합니다최고예요,10
2919,2019.05.26 16:54,웃고울고..  감동과재미 ..,10
2920,2019.05.26 16:12,진짜 배우연기나 스토리는 좋았음 단지 연출이.. 못따라감.. ㅠㅠ,9
2921,2019.05.26 14:39,그냥좋은영화억지로울리는영화딱싫은데미소지으면서눈물흘리게하는영화아시아의프린스가다시보이는영혹ㄴ,10
2922,2019.05.26 14:33,안타깝네요. 우리나라에서. 간만에 잘 나온 영화인데. 관객수가. ㅜㅡㅜ,10
2923,2019.05.26 14:29,재밌습니다재밌습니다,10
2924,2019.05.26 14:18,정말 정말 재밌네요 ㅋ ♡♡  뜨거워 ㅎ,10
2925,2019.05.26 14:15,영화 의미가 좋아요 추천,10
2926,2019.05.26 11:54,인생 최고 영화입니다 ! 보면서 3번이나 울었어요 ㅜㅜ 웃고 울고 ㅋㅋㅋ 너무 재밌고 마지막 최고 입니다 !,10
2927,2019.05.26 10:58,영화 보면서 울어본적은 처음입니다 한번도 아니고 세번 울었네요,10
2928,2019.05.26 10:54,감동ㅠㅠ존잼이에요~~~~,10
2929,2019.05.26 10:42,사람은  서로에게 필요한 존재 란것을 다시한변감동 입니다,10
